WSPD,WVHT
5.4,0.97
5.3,99
5.7,99
5.9,0.83
5.5,99
5.7,99
5.2,0.91
5.1,99
5.2,99
5,0.89
5.5,99
4.9,99
4.7,0.87
4.6,99
5.1,99
5.5,0.86
5.6,99
5.5,99
5.2,0.87
5.4,99
5.5,99
6.2,0.84
5.7,99
5.2,99
5.4,0.86
4.9,99
5,99
4.5,0.88
4.4,99
4.7,99
4.8,0.92
4.9,99
4.5,99
5,0.88
5,99
5.2,99
5.5,0.83
5.3,99
4.9,99
4.9,0.92
5.1,99
4.7,99
4.9,0.99
4.8,99
5.3,99
5.6,0.93
5.5,99
4.9,99
5.1,0.87
5,99
4.7,99
4.5,0.94
4.5,99
4.4,99
4.7,0.99
4.8,99
5.1,99
5,0.95
4.5,99
5,99
5,0.91
5,99
4.5,99
4.7,0.95
4.7,99
4.7,99
4.3,0.96
3.9,99
3.7,99
3.4,1
3.7,99
3.6,99
3.1,0.99
3.3,99
2.6,99
2.5,0.97
2.2,99
2.1,99
1.7,0.93
2.2,99
2.2,99
1.5,1.07
1.2,99
1.2,99
1.2,0.97
1.5,99
1.4,99
1.6,0.93
2,99
2.2,99
2.4,0.92
2.5,99
4.4,99
7.1,0.98
6.9,99
5.9,99
5.4,1.03
5.4,99
5.3,99
4.7,0.94
4.2,99
4.7,99
4.1,0.97
4,99
3.7,99
3.6,0.98
3.6,99
3.8,99
3.7,0.91
3.7,99
3.8,99
3.6,1.08
4,99
3.6,99
3.7,1.14
3.4,99
3.4,99
3.2,1.05
3,99
2.5,99
2.3,0.98
2.3,99
1.8,99
1.7,0.95
1.9,99
2,99
2.3,0.99
2.1,99
1.8,99
1.5,0.94
1.4,99
1.2,99
1.1,0.89
1,99
1.1,99
1.3,0.84
1.6,99
1.8,99
1.8,0.78
1.7,99
1.9,99
2.1,0.74
1.9,99
1.9,99
1.7,0.74
1.3,99
1.1,99
1,0.75
0.9,99
0.7,99
0.4,0.68
0.6,99
0.2,99
0.8,0.71
1.1,99
1.3,99
1.1,0.68
1.2,99
1.5,99
1.4,0.66
1.3,99
0.9,99
1,0.66
0.7,99
0.2,99
0.9,0.67
1.1,99
0.6,99
1,0.7
1.4,99
1.2,99
1.1,0.64
1.2,99
1.2,99
1.1,0.63
1.7,99
2.7,99
2.8,0.65
2.8,99
2.9,99
3.1,0.65
3.1,99
3.3,99
3.4,0.61
3.6,99
3.2,99
3.7,0.59
3.6,99
3.5,99
3.6,0.61
3.8,99
3.8,99
3.6,0.63
3.6,99
4,99
4.1,0.57
3.9,99
3.7,99
3.5,0.56
3.5,99
3.3,99
3.5,0.59
3.7,99
3.6,99
3.4,0.57
3.4,99
3.5,99
3.9,0.54
3.7,99
3.8,99
3.9,0.56
3.6,99
3.8,99
3.3,0.53
3.4,99
3.4,99
3.4,0.53
3.6,99
3.2,99
3.6,0.52
3.8,99
3.7,99
4,0.51
4.4,99
4.4,99
4.3,0.5
3.9,99
4.1,99
3.9,0.49
3.8,99
4,99
4,0.5
4,99
4.2,99
4.1,0.49
4.1,99
4.1,99
3.7,0.47
4,99
4.2,99
4.2,0.51
4.3,99
4.2,99
4.3,0.5
4.2,99
4.1,99
4.1,0.52
4.3,99
4.5,99
4.7,0.51
4.5,99
4.5,99
4.4,0.54
4.3,99
4.4,99
4.4,0.52
4.4,99
4.2,99
4.2,0.51
4.2,99
4.1,99
4,0.54
3.9,99
3.9,99
4,0.54
3.9,99
4,99
4,0.51
3.8,99
4,99
3.7,0.51
3.7,99
3.9,99
3.9,0.53
3.8,99
3.4,99
3.4,0.53
3.2,99
3.5,99
3.6,0.55
3.4,99
3.4,99
3.1,0.51
3.2,99
3.5,99
3.6,0.56
3.4,99
3.5,99
3.4,0.54
3.4,99
3.4,99
3.5,0.53
3.8,99
3.9,99
4,0.57
3.9,99
4,99
4.1,0.51
4.2,99
3.9,99
4.2,0.58
4,99
3.7,99
4.1,0.5
3.8,99
3.6,99
3.3,0.58
3.7,99
3.4,99
3,0.55
3,99
2.9,99
2.5,0.52
2.8,99
3,99
3,0.52
3.2,99
3,99
3.2,0.54
3.5,99
3.5,99
3.7,0.52
5,99
4.3,99
4,0.5
4,99
4.2,99
4,0.5
3.4,99
3.3,99
3.2,0.53
3.4,99
3.6,99
3.1,0.5
3.1,99
3.2,99
3.1,0.5
3,99
2.9,99
3,0.49
3.4,99
3.5,99
3.5,0.52
3.5,99
3.3,99
3.3,0.49
3.5,99
3.7,99
3.8,0.45
4.3,99
4.8,99
4.8,0.48
4.5,99
4.4,99
5.1,0.43
5.7,99
5.8,99
6,99
6.6,99
6.3,99
6.4,0.47
6.5,99
6.3,99
5.8,0.51
5.8,99
5.2,99
4.9,0.54
4.7,99
4.8,99
5,0.52
4.6,99
5,99
4.6,0.53
5,99
5.3,99
5.2,0.55
5.6,99
5.5,99
5.2,0.55
5.6,99
5.3,99
5.3,0.54
5.2,99
4.9,99
5.2,0.6
5.4,99
5.3,99
5.5,0.59
5.6,99
5.7,99
5.4,0.64
5.3,99
5.5,99
5.5,0.66
5.5,99
5.9,99
5.8,0.63
5.9,99
5.8,99
5.9,0.71
5.9,99
5.9,99
5.5,0.73
5.6,99
5.4,99
5.6,0.81
5.3,99
4.8,99
4.6,0.78
4.6,99
4.9,99
4.8,0.8
4.9,99
5,99
5.2,0.85
5.2,99
5.4,99
6.1,0.85
6.3,99
6.3,99
6.3,0.85
6.1,99
5.9,99
5.8,0.83
5.9,99
5.7,99
5.4,0.83
5.2,99
5.2,99
5.4,0.82
5.3,99
5.3,99
5.4,0.84
5.2,99
5.5,99
5.9,0.86
6,99
6.1,99
6.3,0.8
6.6,99
7,99
6.9,0.84
6.8,99
7,99
6.7,0.89
7.3,99
7.2,99
7.2,0.9
6.9,99
7,99
7.3,0.91
7.2,99
7.5,99
7.6,0.99
8,99
7.8,99
8.6,1.08
8.4,99
8.7,99
7.6,1.08
7.2,99
8.5,99
8.2,1.16
8.6,99
8.3,99
8.1,1.38
8.4,99
7.7,99
7.7,1.46
7.7,99
7.4,99
7.4,1.4
6.7,99
6.4,99
6.2,1.58
6.3,99
6.7,99
6.8,1.48
7,99
6.8,99
6.8,1.55
7.1,99
7.3,99
6.9,1.57
7,99
6.3,99
6.4,1.56
7.2,99
7.7,99
7.1,1.56
6.5,99
6,99
5.9,1.68
5.8,99
5.8,99
6,1.77
6.4,99
6.4,99
6.5,1.7
6.7,99
7.3,99
7.2,1.62
7.2,99
7.5,99
7.3,1.81
6.7,99
6.9,99
7.4,1.6
6.8,99
6.8,99
6.7,1.66
6.5,99
6.5,99
6.8,1.71
6.7,99
6.4,99
6.1,1.81
6,99
6.1,99
5.9,1.65
6.4,99
6.8,99
6.9,1.73
7.7,99
8.1,99
8.2,1.7
8.2,99
8,99
8.3,1.56
8.6,99
8.7,99
9.2,1.56
9.3,99
8.9,99
8.8,1.66
8.8,99
8.9,99
8.5,1.63
8.6,99
9,99
8.7,1.59
9.1,99
9.3,99
9.3,1.68
9.2,99
9.5,99
9.8,1.5
9.4,99
9.9,99
9.8,1.82
10.5,99
10.2,99
10.3,1.76
11,99
99,99
10.4,99
11,99
11,99
10.9,1.95
11.1,99
11,99
11.1,1.81
10.7,99
11.3,99
11.5,1.86
11.6,99
11.4,99
11.5,1.95
11.5,99
12.2,99
11.1,2.02
11.2,99
11.4,99
11.6,2.07
11.4,99
11.5,99
11.2,2.1
11.3,99
11.8,99
11.1,2.2
11.4,99
11.4,99
11.4,2.34
11.4,99
11.9,99
12.2,2.42
10.9,99
10.9,99
10.7,2.34
10.7,99
10.4,99
10.1,2.22
10,99
9.7,99
9.4,2.41
9.2,99
9.1,99
8.9,2.29
8.6,99
8.1,99
8.3,2.42
8.9,99
8.7,99
8.3,2.24
8.8,99
8.7,99
7.4,2.31
5.7,99
4.9,99
4.3,2.08
4,99
3.2,99
3.3,2.32
3.6,99
3.8,99
3.5,2.02
2.6,99
2.6,99
3.1,1.98
4.3,99
4.6,99
4.9,2.19
5.2,99
5.4,99
5.2,2.2
5.6,99
5.8,99
5.3,2.13
5.1,99
5.1,99
4.8,1.92
5.1,99
5.1,99
5.3,99
99,99
4.6,2.06
4.7,99
4.5,99
3.9,1.72
3.8,99
4.3,99
4.4,1.91
4.6,99
4.8,99
5.1,1.71
5,99
4.7,99
5.2,1.74
5.3,99
4.7,99
4.7,1.7
4.6,99
3.9,99
1.7,1.75
3,99
3.3,99
3.8,1.68
4.2,99
4.4,99
4.7,1.64
4.6,99
4.3,99
4.2,1.49
4.2,99
4.7,99
7.8,1.34
8.2,99
8.8,99
8.2,1.39
8.3,99
8.9,99
8.5,1.37
8.5,99
8.7,99
8.6,1.47
9.2,99
8.7,99
8.5,1.36
8.6,99
8.4,99
7.8,1.53
7.8,99
7.5,99
7.3,1.58
6.8,99
7,99
6.6,1.67
6.1,99
6.1,99
6.2,1.87
6.2,99
5.7,99
5.5,1.94
5.2,99
5.2,99
4.8,1.72
4.9,99
4.5,99
4.3,1.74
4.1,99
4.2,99
3.9,1.72
3.7,99
3.8,99
3.9,1.92
3.9,99
3.9,99
4.1,1.92
4.3,99
4.4,99
4.2,1.65
4.5,99
4.5,99
4.3,1.54
4.5,99
4.7,99
4.9,1.4
5.8,99
6.5,99
6.4,1.47
6.1,99
6.2,99
6.6,1.43
6.3,99
6.3,99
6.7,1.39
6.6,99
6.8,99
7.3,1.3
6.8,99
7.3,99
7.5,1.35
6.8,99
6.9,99
6.6,1.41
6.3,99
5.9,99
5.4,1.31
5.9,99
6,99
6.2,1.34
6,99
6,99
6.3,1.41
6.6,99
6.3,99
6,1.34
5.9,99
6.2,99
5.6,1.25
5.7,99
5.5,99
5.5,1.23
5.6,99
5.6,99
5.7,1.23
5.9,99
5.9,99
6.1,1.24
5.7,99
5.2,99
4.6,1.19
4.3,99
3.9,99
3.7,1.12
3.6,99
2.7,99
2.3,1.2
2.6,99
3.1,99
3.3,1.12
3.7,99
3.7,99
3.6,1.1
4,99
3.7,99
3.6,1.09
3.1,99
2.7,99
2.7,1.05
2.9,99
3.1,99
3,1.13
2.6,99
2.2,99
2.6,1.13
2.5,99
2.5,99
2.8,1.11
2.4,99
2.4,99
2.6,1.05
2.5,99
2.6,99
2.9,1.05
2.7,99
2.4,99
2.3,1.12
2.1,99
2.1,99
2.3,1.03
2.3,99
1.9,99
1.7,1.1
1.7,99
1.5,99
1.1,1.06
0.9,99
1.4,99
2,1.03
1.9,99
1.6,99
2.2,1.03
2.4,99
3,99
2.9,1.03
3.1,99
3.4,99
3.2,0.84
3.2,99
3,99
2.4,0.92
2,99
2.2,99
2.2,0.82
2.1,99
2,99
2.5,0.91
3,99
3.1,99
3.4,0.85
3.3,99
3.2,99
3.5,0.73
3.2,99
3.2,99
3.3,0.84
3,99
3.4,99
3.5,0.77
3.9,99
4,99
4.1,0.78
3.8,99
4,99
4,0.76
4.5,99
4.6,99
4.7,0.8
4.7,99
4.8,99
5.6,0.72
7,99
7.7,99
6.9,0.82
7.7,99
9.6,99
10.1,0.81
11,99
11.2,99
11,0.96
9.6,99
7.4,99
6.4,0.94
6.3,99
5.7,99
5.9,0.92
5.4,99
6.4,99
6.3,0.92
5.6,99
6,99
6.4,1
6.7,99
6.1,99
5.7,1.03
5.5,99
4.8,99
4.8,0.99
5,99
5.3,99
5.7,0.97
5.3,99
5.3,99
5.4,1
5,99
5.1,99
5.2,0.95
5.3,99
4.9,99
6.1,0.97
6.3,99
5.5,99
4.9,0.91
4.7,99
4.2,99
4.5,0.98
4.7,99
4.6,99
4.9,0.93
4,99
4.1,99
4.1,0.93
4.1,99
4.5,99
5,0.96
5.1,99
5,99
6.9,0.93
13.8,99
11.1,99
9.2,0.93
9.9,99
11.6,99
11.8,0.97
6.3,99
5.7,99
3.5,0.94
6.6,99
8,99
7.6,1.09
9.4,99
10.3,99
9.6,1.53
8.8,99
9.7,99
8.2,1.16
6.5,99
5.3,99
6.5,1.03
6.2,99
5.1,99
6.4,0.95
7.2,99
7.2,99
7.1,1.13
6.4,99
5.9,99
5.5,1.52
5.2,99
4.8,99
4.6,1.43
4.3,99
3.8,99
3,1.16
2.6,99
2.5,99
2.2,1.07
2.1,99
2.1,99
1.7,0.95
1.9,99
2.1,99
2.9,0.96
4.5,99
5.9,99
5.6,0.93
5,99
5.1,99
5.2,0.94
5.1,99
4.8,99
4.9,0.96
5.3,99
5.5,99
6,0.96
5.1,99
5.4,99
5.8,0.95
5.2,99
4.5,99
4.3,0.97
5.4,99
5.5,99
5.1,1.02
4.6,99
3.9,99
3.8,1.05
3.7,99
3.1,99
2.7,1.03
2.2,99
2.7,99
2.5,0.9
2.9,99
3.3,99
3.1,0.93
3.3,99
2.7,99
2.3,0.98
3.1,99
3.3,99
3.2,0.94
2.4,99
1.9,99
2,0.92
1.7,99
1.2,99
1.1,0.99
1.2,99
1.6,99
1.8,1.03
1.8,99
1.8,99
2.2,0.88
2.7,99
2.5,99
2,0.98
2.5,99
2.3,99
2,0.96
2.6,99
2.8,99
2.6,1
3,99
3.6,99
3.7,1.03
3.8,99
4.4,99
4.6,0.97
4.9,99
5.1,99
5.2,0.93
5.4,99
6.1,99
5.7,0.96
6,99
5.9,99
5.8,0.9
6.1,99
6.2,99
6.9,0.88
7.2,99
7.3,99
7.2,0.85
7,99
7.3,99
7.2,0.85
7.9,99
7.8,99
7.5,0.87
7.3,99
7.3,99
7.3,0.86
6.9,99
7.4,99
7.5,0.96
7,99
7,99
6.7,0.99
6.9,99
6.5,99
6.8,0.95
6.5,99
6.4,99
6.7,1.09
6.5,99
6.6,99
6.8,1.14
6.7,99
6.5,99
5.6,1.16
5.9,99
5.5,99
5.2,1.22
6,99
5.9,99
6.1,1.34
6,99
5.8,99
5.7,1.26
5.8,99
5.8,99
5.4,1.33
5.4,99
4.8,99
4.3,1.25
4.7,99
4.3,99
4.8,1.15
4.4,99
4.5,99
4.4,1.16
4.3,99
4.2,99
4.6,1.21
4.2,99
4.7,99
4.7,1.13
4.7,99
4.4,99
4.8,1.03
4.9,99
5,99
5,1.05
5.2,99
5.2,99
5,1.06
5.1,99
5.2,99
5.5,1.03
5.1,99
4.7,99
4.4,0.93
4.8,99
4.4,99
4,0.94
3.6,99
3.9,99
3.7,0.93
3.6,99
3.6,99
3,1.07
3.1,99
2.8,99
2.8,0.93
2.3,99
2.3,99
2.1,0.94
2.1,99
1.8,99
1.5,0.95
2,99
2.4,99
1.7,0.92
2,99
2.2,99
2.7,0.91
3,99
2.7,99
3.2,0.97
2.8,99
2.5,99
2.9,0.84
2.7,99
2.9,99
3.3,0.83
3.1,99
3.4,99
2.8,0.88
3.4,99
3.3,99
2.9,0.85
3,99
2.7,99
2.6,0.9
2.6,99
2.5,99
2.6,0.79
2.8,99
3.1,99
2.9,0.85
2.7,99
3,99
3,0.78
2.7,99
3,99
2.7,0.78
2.7,99
2.7,99
3,0.76
3.8,99
4.2,99
3.4,0.83
3.3,99
3,99
3.6,0.8
3.5,99
3.7,99
3.5,0.86
3.2,99
2.4,99
3.1,0.82
3.3,99
3.2,99
4,0.83
3.6,99
4,99
4,0.83
4.4,99
4.2,99
4.3,0.73
4.4,99
4.2,99
4.6,0.79
4.3,99
3.8,99
3.4,0.73
3.2,99
5.3,99
5.9,0.71
4.8,99
4.3,99
4.2,0.85
4.1,99
3.2,99
2.9,0.74
2.9,99
2.8,99
3.1,0.76
3.4,99
3.2,99
3,0.68
3.3,99
3.6,99
3.7,0.69
5,99
5.2,99
4.9,0.71
5.1,99
5.6,99
6,0.73
5.7,99
5.2,99
6.4,0.74
7.4,99
6.4,99
6.6,0.78
7.2,99
7.3,99
7.1,0.79
7.5,99
7.5,99
7.3,0.88
6.9,99
6.8,99
6.6,0.88
6.6,99
7.3,99
8.3,0.97
7.8,99
7.2,99
7.2,0.94
6.7,99
6.7,99
6.4,0.99
5.3,99
5.4,99
5.1,1
4.7,99
6,99
6,0.97
6.5,99
6.2,99
6.4,1.02
6,99
6.4,99
5.8,0.98
5.5,99
5.5,99
5.6,0.99
4.8,99
4.9,99
5.1,0.9
4.7,99
4.6,99
4.4,0.97
4.3,99
4.3,99
4,0.97
3.8,99
3.4,99
3.1,0.97
3.2,99
3,99
3,1.01
2.5,99
2.5,99
3.1,0.91
3.6,99
3.2,99
3.4,0.93
3,99
2.6,99
2.8,0.89
2.9,99
3.4,99
3.9,0.88
3.7,99
3.5,99
3.7,0.84
3.5,99
3.3,99
3.2,0.96
3.4,99
3.6,99
4.5,0.86
4.7,99
4.6,99
4.7,0.81
4.7,99
5,99
5.2,0.81
5.8,99
5.5,99
5.3,0.81
5.3,99
5.2,99
5.8,0.79
5.7,99
5.8,99
5.7,0.76
5,99
5.2,99
5.7,0.82
6.2,99
5.8,99
5.7,0.8
5.6,99
5.1,99
5.2,0.79
5.2,99
5.1,99
4.8,0.76
4.7,99
5.1,99
5.2,0.81
5.5,99
5.9,99
5.9,0.78
6.1,99
5.7,99
6,0.77
6.1,99
5.8,99
6.4,0.78
6,99
5.8,99
5.8,0.8
5.9,99
6,99
5.8,0.74
6.3,99
6.4,99
6.4,0.81
5.9,99
6.5,99
6.6,0.77
6.5,99
6.8,99
6.1,0.8
6.5,99
7.1,99
6.5,0.75
7,99
6.9,99
7.5,0.81
7.6,99
7.9,99
7.6,0.81
7.4,99
7.5,99
7.8,0.93
7.6,99
7.3,99
7.7,0.85
7,99
7.3,99
7,0.91
7.3,99
7.4,99
7.3,0.86
7.1,99
6.9,99
7.1,0.88
6.8,99
6.8,99
7,0.82
7.1,99
6.8,99
6.6,0.89
6.6,99
6.8,99
6.4,0.86
6.2,99
6.3,99
6.1,0.91
5.9,99
5.8,99
5.8,0.84
5.7,99
5.1,99
5.4,0.85
5.3,99
5,99
5.6,0.82
5.8,99
5.8,99
6.3,0.87
6.1,99
6.2,99
6.5,0.86
6.5,99
8.7,99
8.8,0.89
7.3,99
6.6,99
6.8,1
6.9,99
5.6,99
4.1,0.99
3.4,99
2.5,99
2.3,1.14
1.8,99
1,99
0.9,1.13
0.7,99
1.2,99
1.4,1.28
1.7,99
1.9,99
2,1.19
2.2,99
2,99
1.9,1.22
2,99
2.1,99
1.9,1.13
2,99
2,99
2.3,1.24
2.1,99
2.2,99
2.4,1.16
2.9,99
3.1,99
3.4,1.03
3.7,99
3.5,99
3.5,0.97
3.4,99
3.2,99
5.6,0.91
6.1,99
6.2,99
6.3,0.9
6.4,99
6.8,99
6.6,0.92
7.5,99
7.1,99
7.2,1
7.3,99
6.8,99
7.2,1.03
7.1,99
7.3,99
7.5,1.03
7.1,99
7.1,99
7.2,0.97
7.3,99
6.9,99
6.5,1.1
7,99
6.5,99
7,1.11
6.4,99
6.2,99
6.1,1.09
5.8,99
6.1,99
6,1.15
6.1,99
5.8,99
5.5,1.08
5.3,99
5.2,99
5.3,1.07
5,99
4.7,99
4.9,1
4.9,99
4.8,99
4.5,1.04
4.3,99
4.2,99
4.5,0.87
4.5,99
4.7,99
5,0.94
5,99
4.9,99
4.8,0.98
4.5,99
4.5,99
4.5,0.92
4.7,99
4.3,99
4.3,0.88
4.2,99
3.8,99
3.5,0.95
3.9,99
4.1,99
3.9,0.84
3.6,99
3.7,99
3.8,0.88
3.8,99
3.4,99
3.4,0.83
3.3,99
3.1,99
3.4,0.76
3.3,99
3.3,99
3.6,0.82
3.4,99
3.5,99
3.3,0.82
3,99
3,99
3.1,0.84
3.1,99
3.3,99
3.2,0.78
3.3,99
3.5,99
3.6,0.82
3.5,99
3.8,99
3.4,0.83
3.3,99
3.6,99
3.6,0.76
3.7,99
3.6,99
3.9,0.78
3.9,99
4,99
3.9,0.76
3.9,99
4.3,99
4.1,0.72
4.2,99
4.8,99
4.6,0.68
4.7,99
4.8,99
4.6,0.71
4.7,99
4.9,99
4.8,0.71
4.9,99
4.9,99
4.8,0.74
5,99
5.1,99
5.2,0.72
4.6,99
5,99
5.2,0.76
5.2,99
5.6,99
5.4,0.75
5.6,99
5.9,99
5.8,0.8
5.9,99
6,99
6.1,0.81
6.2,99
6.4,99
6.5,0.8
6.1,99
6.3,99
6.6,0.79
6.6,99
6.7,99
6.5,0.81
6.8,99
6.8,99
6.9,0.84
6.9,99
7,99
6.7,0.79
7,99
7.4,99
7.3,0.84
7.1,99
6.8,99
7,0.81
7.4,99
7.3,99
7.6,0.87
7.9,99
8.1,99
8.4,0.86
8.3,99
8.3,99
7.9,0.96
7.5,99
7.6,99
7.6,0.98
7.8,99
7.9,99
8.1,1.03
7.8,99
8,99
8.1,1.08
7.9,99
8.1,99
8.3,1.03
8.3,99
8.1,99
8.2,1.14
7.9,99
7.7,99
7.3,1.11
7,99
6.5,99
7,1.1
6.6,99
6.7,99
7.1,1.01
6.5,99
6.7,99
6.7,1.11
6.7,99
6.5,99
7,1.06
6.9,99
6.8,99
7.1,1.09
7.2,99
7.1,99
6.9,1
6.2,99
6.4,99
6.8,1.04
6.9,99
6.4,99
6.3,1.04
6.4,99
6.7,99
6.8,1.08
6.7,99
6.5,99
6.1,1.03
6.5,99
6.3,99
6.4,1.05
6.8,99
6.8,99
7.4,1.06
7.2,99
6.9,99
6.9,1.05
6.9,99
7.3,99
6.9,0.99
7.2,99
7,99
7.5,1.04
7.1,99
7,99
7.2,0.99
7.4,99
7.9,99
7.5,0.99
7.2,99
7.1,99
7,1.06
6.8,99
6.7,99
7,1.02
6.8,99
6.9,99
7,1.02
6.5,99
6.5,99
6.6,0.99
6.4,99
6.4,99
6.2,1.03
6.5,99
6.2,99
5.7,1.05
5.8,99
5,99
5.1,0.98
5.8,99
5.7,99
6,0.96
5.5,99
5.8,99
5.5,0.95
5.7,99
5.7,99
5.8,0.97
6.1,99
6.3,99
6,0.93
6.1,99
6.2,99
6.5,0.92
7,99
6.6,99
6.8,0.88
6.8,99
6.8,99
6.9,0.92
6.6,99
7.2,99
7.3,0.95
7.3,99
7.3,99
7.3,0.9
7.7,99
7.5,99
7.6,0.9
7.7,99
8.3,99
8.3,0.97
8.5,99
8.1,99
8.1,0.94
8,99
8.3,99
8.3,0.98
8.2,99
8.5,99
7.6,1.01
8.5,99
9.1,99
8.8,0.99
8.8,99
8.5,99
8.1,1.11
7.7,99
8.4,99
7.9,1.1
7.7,99
7.8,99
8.2,1.08
8.4,99
8.1,99
8.3,1.12
8.7,99
8.7,99
8.3,1.21
8.1,99
8.2,99
8.2,1.19
8.3,99
8.1,99
7.6,1.17
7.8,99
7.7,99
7.9,1.24
7.3,99
7.6,99
7.5,1.15
8,99
7.8,99
8,1.14
7.5,99
8,99
7.9,1.15
8,99
8.1,99
8,1.18
8,99
7.7,99
8.3,1.19
8.1,99
8.5,99
8.7,1.22
8.8,99
8.7,99
9.1,1.22
9,99
8.7,99
8.5,1.19
8.2,99
7.8,99
7.8,1.12
8.1,99
8.2,99
8,1.19
7.9,99
7.4,99
7.3,1.04
7.1,99
7.1,99
6.9,1.1
6.8,99
6.5,99
6.4,1.06
6.2,99
6.2,99
6.6,99
6.1,99
99,99
5.8,99
5.6,99
5.4,99
5.1,1
5.3,99
5,99
5.1,0.95
5.1,99
5.1,99
4.8,1.03
4.8,99
4.9,99
4.7,1.04
4.6,99
4.6,99
4.6,1.04
4.7,99
4.6,99
4.7,0.95
5,99
5.2,99
5.4,1.02
5.3,99
5.3,99
5.4,1.02
5.4,99
5.7,99
5.9,0.91
5.9,99
6.1,99
6.4,0.9
6.4,99
6.3,99
6.4,0.94
6.4,99
6.2,99
6.4,0.92
6.4,99
6.5,99
6.6,0.87
6.6,99
6.5,99
6.5,0.9
6.5,99
6.7,99
6.7,0.88
6.4,99
6.4,99
6.7,0.91
6.9,99
6.6,99
6.8,0.86
6.9,99
6.7,99
6.9,0.87
7,99
7.1,99
7.1,0.89
6.9,99
7.1,99
7.2,0.89
7.5,99
7.5,99
7.4,0.93
7.6,99
8.1,99
8.1,0.89
7.9,99
8.1,99
8.4,0.96
8.3,99
8.3,99
8.3,1.01
7.9,99
8.4,99
8.4,0.99
8.3,99
8.1,99
7.8,1
7.8,99
7.9,99
7.9,0.93
8.1,99
8,99
8,0.99
8,99
7.7,99
8.2,0.98
8,99
8.1,99
8.2,1.13
8.8,99
8.2,99
8.4,1.08
8.4,99
8.9,99
8.5,1.1
8.6,99
8.4,99
8.3,1.13
8.4,99
8.7,99
8.5,1.15
7.9,99
8.3,99
8.4,1.12
8.3,99
8.5,99
8,1.15
8.1,99
8.4,99
8,1.16
7.6,99
8,99
7.4,1.13
7.4,99
7.5,99
7.5,1.16
7.6,99
7.3,99
7.2,1.12
7.3,99
7.5,99
7.3,1.13
7.5,99
6.9,99
7.1,1.19
7,99
6.7,99
6.8,1.08
6.3,99
6.6,99
6.2,1.17
6.4,99
6,99
6,1.18
6,99
6.3,99
5.8,1.12
5.5,99
5.6,99
5.7,1.11
5.3,99
5.9,99
5.9,1.01
5.7,99
5.7,99
5.7,1.01
5.7,99
5.5,99
5.7,1.07
5.7,99
5.8,99
5.7,1.13
6,99
5.6,99
5.8,1.08
5.9,99
6.2,99
6.1,1.11
5.8,99
6.1,99
5.9,1.09
5.6,99
5.5,99
5.5,1.07
5.7,99
5.5,99
5.4,1.04
5.1,99
5.1,99
5.4,1.07
5.2,99
5.3,99
5.1,1.07
5.1,99
5.1,99
5.3,0.97
5,99
5,99
5,0.99
5.1,99
5.1,99
4.8,0.93
4.7,99
4.9,99
5.1,0.95
5.3,99
5.7,99
5.8,0.95
5.8,99
6.1,99
6.1,1
6.4,99
6.7,99
7.4,0.88
6.4,99
6.5,99
6.8,0.9
6.7,99
6,99
5.9,0.89
6,99
6,99
5.9,0.96
5.9,99
6,99
6.1,0.83
6.1,99
6,99
6.1,0.89
5.8,99
5.8,99
6,0.96
5.8,99
6.5,99
6.5,0.93
7.1,99
7,99
6.7,0.93
7,99
7.1,99
6.8,0.88
6.6,99
6.3,99
6.5,0.93
6.4,99
6.9,99
6.9,0.92
6.6,99
6.9,99
7.1,1.01
7,99
7.2,99
7.1,0.95
7.2,99
7.5,99
8,0.99
7.6,99
7.7,99
7.6,0.99
7.6,99
7.5,99
7.6,0.97
7.7,99
7.8,99
7.2,1.05
7.4,99
6.7,99
7.2,0.98
7.1,99
7.4,99
7.3,0.93
7.1,99
7.2,99
7.5,0.97
7.5,99
7.5,99
7.3,0.96
6.8,99
6.7,99
6.5,1.04
6.5,99
6.7,99
6.2,1
6,99
5.6,99
5.4,0.9
5.4,99
5.5,99
5.7,1.02
5.3,99
5.2,99
5.2,0.89
5.4,99
5.4,99
5.8,0.88
4.9,99
4.7,99
4.6,0.83
4.8,99
4.6,99
4.9,0.85
4.8,99
4.1,99
4.2,0.86
4,99
4.3,99
4.5,0.85
4.6,99
4.4,99
4.6,0.82
4.6,99
4.1,99
4.4,0.86
4.3,99
4.5,99
4.7,0.79
4.5,99
4.7,99
4.7,0.79
5.1,99
4.9,99
4.7,0.82
5.1,99
5.1,99
5,0.77
4.7,99
4.8,99
4.8,0.81
5.2,99
4.9,99
5.2,0.78
5.2,99
5.5,99
5.4,0.8
5.4,99
5.4,99
4.9,0.75
5.2,99
5.4,99
5.8,0.75
5.6,99
5.6,99
5.3,0.77
5.5,99
5.8,99
5.5,0.8
5.4,99
5.7,99
5.8,0.69
6.1,99
5.5,99
6,0.72
6.2,99
6,99
6.1,0.74
6.2,99
6.5,99
6.6,0.82
6.7,99
6.2,99
5.9,0.79
5.4,99
5.1,99
5.1,0.85
5.1,99
5,99
4.7,0.79
4.8,99
4.9,99
5.2,0.79
5.3,99
5.3,99
5,0.78
5.4,99
5.6,99
5.7,0.85
5.8,99
5.5,99
5.4,0.82
5.4,99
5.5,99
5.6,0.87
5.8,99
5.7,99
6,0.78
5.9,99
6.3,99
6.3,0.83
6.3,99
6.2,99
6.3,99
6.2,99
6.3,99
6.4,0.81
